lgb,xgboost,RF,Adaboost,extratree,col_prefix,has_power_tf,has_scaler_tf,has_pca
0.8564152933900833,0.8664060665588549,0.8597157871413028,0.8565078924131635,0.8465419225541456,"('fe1__', 'fe2__')",1,0,0
0.8597819293006459,0.8710856243323776,0.8577282152530434,0.8611064260414909,0.8372539098283942,"('fe1__', 'fe2__')",1,0,0
0.8371544312169311,0.8521015211640213,0.8041005291005292,0.8491137566137565,0.7816121031746033,"('fe1__', 'fe2__')",1,0,1
0.8188062169312168,0.8325231481481483,0.7519593253968253,0.8294328703703704,0.727285052910053,"('fe1__', 'fe2__')",1,0,1
0.8259523809523809,0.8390839947089949,0.8038756613756614,0.8351289682539682,0.7937020502645502,"('fe1__', 'fe2__')",1,0,1
0.8453083712823973,0.8616289491003013,0.8281031420832796,0.8576554588777661,0.8171367720641975,"('fe1__', 'fe2__')",1,0,1
0.8408718859444605,0.8582209743401493,0.8072501727963912,0.8544128395159718,0.7962606530215391,"('fe1__', 'fe2__')",1,0,1
0.8520072751322751,0.866031746031746,0.8556365740740741,0.855029761904762,0.8338227513227514,"('fe1__', 'fe2__')",1,1,0
0.8391369047619048,0.8467113095238095,0.841438492063492,0.8402910052910053,0.8293518518518518,"('fe1__', 'fe2__')",1,1,0
0.8447668650793652,0.8587351190476191,0.8467228835978836,0.8527860449735449,0.8277546296296296,"('fe1__', 'fe2__')",1,1,0
0.8549833156403057,0.8664060665588549,0.8576786086335361,0.8565078924131635,0.8531759811362561,"('fe1__', 'fe2__')",1,1,0
0.8625863568567923,0.8710360177128703,0.8540903964891742,0.8611064260414909,0.845138055222089,"('fe1__', 'fe2__')",1,1,0
0.8467559523809525,0.8584755291005292,0.8251322751322752,0.8539351851851852,0.8013673941798943,"('fe1__', 'fe2__')",1,1,1
0.8308829365079364,0.8409408068783069,0.8147354497354496,0.8368898809523809,0.8055125661375662,"('fe1__', 'fe2__')",1,1,1
0.8301273148148148,0.8425512566137565,0.8229712301587303,0.8381878306878306,0.8132407407407407,"('fe1__', 'fe2__')",1,1,1
0.8541829955122544,0.8662307898365958,0.8505666729501717,0.8640613270101428,0.8409694456294914,"('fe1__', 'fe2__')",1,1,1
0.8519093587848363,0.8579084526372532,0.8381550967494437,0.8589501916469067,0.8217022346128535,"('fe1__', 'fe2__')",1,1,1
0.8682407407407406,0.8739186507936508,0.8688607804232804,0.8508779761904761,0.8423197751322751,"('fe0__', 'fe1__', 'fe2__')",0,0,0
0.8476355820105819,0.8571825396825397,0.8529844576719576,0.8445436507936508,0.8355853174603173,"('fe0__', 'fe1__', 'fe2__')",0,0,0
0.8633614417989419,0.8627496693121693,0.853399470899471,0.8534441137566138,0.8309837962962964,"('fe0__', 'fe1__', 'fe2__')",0,0,0
0.8659926780629607,0.8717602743576771,0.8723572073457482,0.8591668072187553,0.8557671002285212,"('fe0__', 'fe1__', 'fe2__')",0,0,0
0.8701728625334431,0.8774220431974442,0.8651030660197963,0.8635222684114967,0.8434729263606267,"('fe0__', 'fe1__', 'fe2__')",0,0,0
0.8310433201058202,0.8162169312169312,0.8073892195767196,0.782161044973545,0.7898958333333334,"('fe0__', 'fe1__', 'fe2__')",0,0,1
0.8141517857142857,0.807066798941799,0.8101835317460316,0.7709044312169311,0.801438492063492,"('fe0__', 'fe1__', 'fe2__')",0,0,1
0.8144212962962963,0.8068138227513227,0.7982440476190475,0.7625479497354497,0.7848892195767194,"('fe0__', 'fe1__', 'fe2__')",0,0,1
0.8433389884879571,0.8369909947450054,0.8212491608213532,0.808071989126229,0.8075147414337636,"('fe0__', 'fe1__', 'fe2__')",0,0,1
0.8470429494111694,0.8396614844284821,0.8160437728810532,0.8012295827421878,0.791243770235367,"('fe0__', 'fe1__', 'fe2__')",0,0,1
0.8652810846560848,0.8737003968253969,0.8691038359788359,0.8609242724867724,0.8445634920634919,"('fe0__', 'fe1__', 'fe2__')",0,1,0
0.8511177248677249,0.8542757936507936,0.8525909391534391,0.8439748677248676,0.8358614417989417,"('fe0__', 'fe1__', 'fe2__')",0,1,0
0.8656828703703704,0.8635003306878307,0.853832671957672,0.8590856481481483,0.8287152777777779,"('fe0__', 'fe1__', 'fe2__')",0,1,0
0.8624309227823361,0.8714923986123375,0.8709963324172645,0.8609890237086569,0.8582308956640508,"('fe0__', 'fe1__', 'fe2__')",0,1,0
0.8682249759407896,0.8769987333776488,0.8633073063936318,0.867039377734565,0.8440252133911416,"('fe0__', 'fe1__', 'fe2__')",0,1,0
0.8330522486772487,0.8487152777777778,0.8331481481481481,0.8341170634920635,0.8124983465608466,"('fe0__', 'fe1__', 'fe2__')",0,1,1
0.829133597883598,0.8385830026455027,0.826020171957672,0.8300281084656085,0.8263343253968254,"('fe0__', 'fe1__', 'fe2__')",0,1,1
0.8339632936507937,0.8376190476190477,0.8270998677248677,0.8281531084656085,0.8195783730158731,"('fe0__', 'fe1__', 'fe2__')",0,1,1
0.842710637974198,0.8577596327787312,0.8506328151095148,0.8429867814894553,0.8357706719051258,"('fe0__', 'fe1__', 'fe2__')",0,1,1
0.8393274665237997,0.8451165590203024,0.8357756325670764,0.8369595772193176,0.8197593086821505,"('fe0__', 'fe1__', 'fe2__')",0,1,1
0.8682407407407406,0.8739186507936508,0.8705175264550264,0.8508779761904761,0.8442906746031745,"('fe0__', 'fe1__', 'fe2__')",1,0,0
0.8476355820105819,0.8571825396825397,0.8495601851851853,0.8445436507936508,0.8352248677248677,"('fe0__', 'fe1__', 'fe2__')",1,0,0
0.8633614417989419,0.8627496693121693,0.8544923941798942,0.8534441137566138,0.827108134920635,"('fe0__', 'fe1__', 'fe2__')",1,0,0
0.8659926780629607,0.8717602743576771,0.8681588337814464,0.8591668072187553,0.8568038785762238,"('fe0__', 'fe1__', 'fe2__')",1,0,0
0.8701728625334431,0.8774220431974442,0.8645292827874952,0.8635222684114967,0.8447445093739977,"('fe0__', 'fe1__', 'fe2__')",1,0,0
0.8310433201058202,0.8162169312169312,0.8095800264550265,0.782161044973545,0.78885582010582,"('fe0__', 'fe1__', 'fe2__')",1,0,1
0.8141517857142857,0.807066798941799,0.8080406746031745,0.7709044312169311,0.7978587962962962,"('fe0__', 'fe1__', 'fe2__')",1,0,1
0.8144212962962963,0.8068138227513227,0.7992559523809524,0.7625479497354497,0.7820634920634921,"('fe0__', 'fe1__', 'fe2__')",1,0,1
0.8433389884879571,0.8369909947450054,0.8219089288608006,0.808071989126229,0.8054213420905552,"('fe0__', 'fe1__', 'fe2__')",1,0,1
0.8470429494111694,0.8396614844284821,0.8110169687709794,0.8012295827421878,0.791192510061876,"('fe0__', 'fe1__', 'fe2__')",1,0,1
0.8679861111111111,0.8739186507936508,0.8690707671957673,0.8508779761904761,0.8507506613756614,"('fe0__', 'fe1__', 'fe2__')",1,1,0
0.845925925925926,0.8571858465608466,0.8505803571428571,0.8445436507936508,0.8440525793650794,"('fe0__', 'fe1__', 'fe2__')",1,1,0
0.8662251984126984,0.8626107804232804,0.8537251984126983,0.8534441137566138,0.8424371693121693,"('fe0__', 'fe1__', 'fe2__')",1,1,0
0.8665251224456725,0.8717602743576771,0.8697693953614503,0.8591668072187553,0.8608468180660694,"('fe0__', 'fe1__', 'fe2__')",1,1,0
0.8769921191617143,0.8773559010381012,0.862310213341535,0.8635222684114967,0.8492272942234745,"('fe0__', 'fe1__', 'fe2__')",1,1,0
0.6970238095238095,0.7004001322751324,0.6830373677248678,0.6825049603174604,0.6785085978835979,"('fe0__', 'fe1__', 'fe2__')",1,1,1
0.7346263227513228,0.7332804232804232,0.7276058201058201,0.7119560185185185,0.7111359126984127,"('fe0__', 'fe1__', 'fe2__')",1,1,1
0.6964500661375662,0.7030109126984126,0.6793435846560847,0.6989236111111111,0.6667361111111112,"('fe0__', 'fe1__', 'fe2__')",1,1,1
0.7763039099937494,0.7663131368249779,0.7595649830180006,0.7388872904533715,0.7264509109428896,"('fe0__', 'fe1__', 'fe2__')",1,1,1
0.7486845978060647,0.7523240701239173,0.723967272859557,0.7314694472830455,0.709601195850241,"('fe0__', 'fe1__', 'fe2__')",1,1,1
